code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002238,天威视讯,影视音像,深圳,28.86,8.03,8.03,37.35,15.82,10.17,0.35,0.04,0.124,2.66,2.69,20080526,9.98,1.24,15.29,-7.52,31.23,11.2,28863
002239,奥特佳,汽车配件,江苏,0,31.31,31.31,82,36.08,13.05,8.97,0.29,-0.013,1.67,2.92,20080522,11.07,0.35,-12.18,-286.79,16.65,-2.86,169982
002240,威华股份,家居用品,深圳,0,4.91,7.44,51.67,22.24,18.42,24.88,3.34,-0.24,4.06,3.75,20080523,-2.58,-0.35,-28.95,-385,7.58,-22.23,23911
002241,歌尔股份,元器件,山东,83.11,27.66,32.45,410.2,225.56,122.1,27.12,0.84,0.25,4.98,8.03,20080522,96.26,2.97,14.71,49.05,18.04,5.01,228984
002242,九阳股份,家用电器,山东,37.94,7.65,7.67,71.98,52.99,6.67,9.12,1.19,0.545,4.89,8.44,20080528,16.41,2.14,8.87,2.9,32.62,9.16,17709
002243,通产丽星,塑料,深圳,57.62,3.65,12.11,96.3,46.51,12.11,20.16,1.67,0.119,4.48,3.06,20080528,19.91,1.64,-12.47,-23.17,32.88,17.53,27394
002244,滨江集团,区域地产,浙江,9.42,26.92,31.11,1518.17,1384.16,5.77,21.98,0.71,0.278,5.47,0.96,20080529,106.27,3.42,95.74,40.38,36.41,8.39,37942
002245,澳洋顺昌,仓储物流,江苏,37.16,9.15,9.81,67.46,31.37,24.41,0.47,0.05,0.073,2.18,2.49,20080605,11.08,1.13,0.39,183.35,11.64,4.45,65629
002246,北化股份,化工原料,四川,69.31,4.5,5.49,39.95,26.84,8.64,9.96,1.81,0.058,4.58,1.74,20080605,8.95,1.63,-11.3,-56.84,28.24,3.19,35195
002248,华东数控,机床制造,山东,0,2.97,3.07,5.06,3.43,0.87,6.8,2.21,-0.107,0.15,50.06,20080612,-10.14,-3.3,30.04,-11.21,14.8,-32.36,20358
002249,大洋电机,电气设备,广东,65.08,16.84,23.66,139.73,65.15,22.88,52.48,2.22,0.032,3.46,1.21,20080619,-14.34,-0.61,-26.13,-72.09,20.52,2.18,78247
002250,联化科技,化工原料,浙江,113.09,9.18,9.23,100.52,42.14,34.18,22.13,2.4,0.117,6.51,4.07,20080619,26.27,2.85,-11.21,-54.67,39.01,5.1,13883
002251,步 步 高,超市连锁,湖南,29.58,8.64,8.64,246.22,62.29,44.96,36.26,4.2,0.193,8.77,1.3,20080619,11.62,1.35,2.79,-31.79,22.77,1.61,22689
002252,上海莱士,生物制药,上海,41.7,49.72,67.41,257.18,50.19,10.49,145.4,2.16,0.11,3.76,2.29,20080623,36.52,0.54,0.94,68.7,65.87,53.21,123364
002253,川大智胜,软件服务,四川,109.64,2.07,2.26,17.26,6.98,4.38,8.29,3.67,0.071,6.13,2.54,20080623,2.61,1.16,6.97,45.94,33.92,13.91,35815
002254,泰和新材,化纤,山东,38.06,6.11,6.11,46.97,23.07,13.91,2.26,0.37,0.202,4.04,3.8,20080625,12.72,2.08,-14.19,31.38,24.25,11.33,22000
002258,利尔化学,农药化肥,四川,23.35,5.22,5.24,76.09,27.34,26.77,8.1,1.55,0.487,6.51,3.49,20080708,18.57,3.54,14.44,60.11,26.75,10.87,24913
002261,拓维信息,互联网,湖南,124.82,9.44,11.01,31.34,14.27,1.49,19.05,1.73,0.033,2.27,3.6,20080723,-5.58,-0.51,10.58,23.46,42.77,5.98,114041
002262,恩华药业,化学制药,江苏,22.91,8.9,10.19,44.32,31.53,8.33,1.87,0.18,0.346,3.83,4.14,20080723,24.54,2.41,-29.32,9.64,75.68,23.8,43579
002263,大东南,塑料,浙江,62.42,18.78,18.78,25.7,9.09,15.41,8.12,0.43,0.021,1.21,2.2,20080728,-4.61,-0.25,-15.05,685.01,16.37,6.08,78818
002264,新 华 都,超市连锁,福建,12.82,6.65,6.85,27.65,21.44,2.35,11.69,1.71,0.199,1.44,3.55,20080731,-9.18,-1.34,-23.46,212.42,25.79,5.93,36665
002265,西仪股份,汽车配件,云南,0,3.05,3.19,13.86,5.96,5.81,5.98,1.88,-0.081,2.86,2.92,20080806,-0.38,-0.12,-22.64,-353.12,8.51,-9.46,29917
002266,浙富控股,电气设备,浙江,37.27,16.38,53.7,173.11,69.22,17.82,0.22,0,0.11,1.28,4.05,20080806,12.48,0.23,4.66,53.99,28.11,11.88,93846
002267,陕天然气,供气供热,陕西,14.37,11.12,11.12,127.52,21.95,73.11,12.46,1.12,0.227,5.45,1.2,20080813,28.46,2.56,-6.11,10.57,10.04,5.18,33604
002268,卫 士 通,软件服务,四川,0,8.37,8.38,55.34,36.3,3.05,25.92,3.09,-0.158,5.25,3.82,20080811,9.17,1.09,-29.17,-60.61,34.24,-30.58,56363
002269,美邦服饰,服饰,上海,0,25.13,25.13,57.17,33.88,10.77,1.61,0.06,-0.19,0.62,3.75,20080828,-16.36,-0.65,-40.64,-246.56,36.15,-29.83,62439
002270,华明装备,电气设备,山东,11.13,7.59,7.59,41.45,26.91,4.41,9.42,1.24,0.276,3.41,1.8,20080905,15.03,1.98,6.72,223.95,50.04,37.12,34488
002271,东方雨虹,其他建材,北京,42.06,11.02,15.7,243.75,169.84,46.36,33.78,2.15,0.76,7.65,7.68,20080910,73.17,4.66,11.07,31.2,39.82,12.49,60608
002272,川润股份,机械基件,四川,49.05,3.27,4.3,20.65,15.82,3.89,6.75,1.57,0.05,3.13,1.56,20080919,2.08,0.48,24.38,-53.8,24.56,4.26,27082
002273,水晶光电,元器件,浙江,49.37,11.8,12.18,63.72,26.41,22.8,22.11,1.82,0.148,4.39,3.32,20080919,18.24,1.5,19.1,12.93,25.04,13.16,115011
002274,华昌化工,农药化肥,江苏,174.09,9.38,9.52,66,15.77,38.01,12.44,1.31,0.014,2.79,1.8,20080925,3.53,0.37,-17.23,-92.98,9.15,0.5,52966
002275,桂林三金,中成药,广西,17.44,5.38,5.9,35.97,21.56,9.54,6.9,1.17,0.409,4.95,2.88,20090710,15.22,2.58,-4.85,-12.12,72.17,32.07,18954
002276,万马股份,电气设备,浙江,80.71,10.35,10.35,79.66,61.36,11.56,15.57,1.5,0.049,4.17,1.9,20090710,14.15,1.37,-17.52,-47.99,17.23,1.31,102000
002277,友阿股份,百货,湖南,43.48,13.94,13.94,166.29,52.1,31.75,10.83,0.78,0.058,4.92,1.02,20090717,37.83,2.71,-22.31,-67.19,17.23,3.38,64105
002278,神开股份,化工机械,上海,198,3.37,3.64,16.55,11.54,2.77,4.77,1.31,0.019,3.08,2.41,20090811,2.03,0.56,-8.57,-61.56,35.45,2.14,19342
002279,久其软件,软件服务,北京,0,6.37,7.11,25.94,13.89,2.09,2.74,0.39,-0.153,1.02,6.37,20090811,-2.59,-0.36,15.01,-31.25,13.86,-8.62,69136
002281,光迅科技,通信设备,湖北,55.09,6.57,6.76,79.09,63.58,10.49,22.18,3.28,0.32,6.94,4.91,20090821,17.6,2.6,3.22,45.42,23.77,8.18,53588
002282,博深股份,轻工机械,河北,53.71,3.12,4.91,26.91,9.68,5.57,14.41,2.94,0.11,5.11,2.13,20090821,2.89,0.59,-0.97,13.36,29.39,9.28,20742
002283,天润工业,汽车配件,山东,17.36,9.56,11.28,73.92,37.84,28.07,13.99,1.24,0.182,4.18,1.51,20090821,20.45,1.81,6.86,15.34,25.98,10.24,46312
002284,亚太股份,汽车配件,浙江,0,6.86,7.38,58.46,34.83,16.57,11.37,1.54,-0.061,3.28,1.59,20090828,4.31,0.58,-26.16,-7.22,12.96,-3.78,63770
002285,世联行,房产服务,深圳,0,20.15,20.38,109.5,82.83,1.28,5.33,0.26,-0.037,2.57,2.35,20090828,18.15,0.89,-9.77,-218.82,8.67,-2.66,58994
002286,保龄宝,食品,山东,63.61,3.69,3.69,25.73,10.22,11.48,8.01,2.17,0.118,4.33,3.45,20090828,3.69,1,17.24,78.21,11.71,4.27,39364
002287,奇正藏药,中成药,西藏,32.55,5.28,5.3,35.89,23.06,5.1,4.65,0.88,0.417,4.33,6.27,20090828,10.51,1.98,0.37,9.48,86.46,36.15,33817
002288,超华科技,元器件,广东,0,8,9.32,33.69,16.35,5.8,5.49,0.59,-0.042,1.64,4.94,20090903,0.3,0.03,-25.06,-222.68,15.36,-7.42,55566
002291,星期六,服饰,广东,0,5.36,7.38,53.03,30.37,1.06,23.3,3.16,-0.141,4.41,4.46,20090903,1.18,0.16,2.73,-270.76,29.3,-11.35,59396
002292,奥飞娱乐,影视音像,广东,0,8.14,13.57,61.52,22.08,2.73,20.73,1.53,-0.037,2.92,2.43,20090910,2.45,0.18,-19.97,-145.08,36.41,-4.59,76392
002293,罗莱生活,纺织,江苏,27.87,7.76,8.28,51.66,32.65,3.36,7.96,0.96,0.202,4.68,2.41,20090910,18.36,2.22,-12.87,-19.34,44.45,8.78,27382
002294,信立泰,化学制药,深圳,93.58,10.46,10.46,72.83,24.05,11.48,0,0,0.188,5.48,6.42,20090910,45.03,4.3,-34.81,-68.92,67.65,12.8,51329
002295,精艺股份,铜,广东,83.14,2.5,2.51,28.19,24.53,2.11,6.17,2.46,0.045,4.74,1.58,20090929,2.86,1.14,-20.32,-74.87,3.42,0.51,13293
002296,辉煌科技,通信设备,河南,33.24,3.33,3.8,18.71,12.4,1.63,6.87,1.81,0.12,4.09,1.95,20090929,5.2,1.37,-4.24,29.22,47.92,23.24,46308
002297,博云新材,矿物制品,湖南,856.52,4.7,4.71,18.32,9.82,5.04,11.47,2.43,0.004,2.91,2.57,20090929,-2.57,-0.54,2.86,128.29,25.97,1.23,49725
002298,中电兴发,软件服务,安徽,25.59,5.5,6.92,73.59,42,5.35,27.81,4.02,0.23,6.22,1.87,20090929,9.24,1.34,-2.1,37.62,37.02,12.96,50745
002299,圣农发展,农业综合,福建,10.87,11.11,12.44,152.5,40.66,99.13,42.44,3.41,1.07,8.07,2.89,20091021,39.17,3.15,-0.82,-19.4,26.93,20.49,32548
002300,太阳电缆,电气设备,福建,29.1,6.57,6.57,41.52,25.92,11.68,3.48,0.53,0.117,2.25,3.03,20091021,2.42,0.37,13.27,4.4,7.44,2.26,48097
002301,齐心集团,文教休闲,深圳,30.41,6.41,7.34,74.41,55.69,4.96,20.23,2.76,0.251,4.75,3.22,20091021,9.38,1.28,41.06,31.2,13.29,4.91,16770
002302,西部建设,水泥,新疆,24.3,12.39,12.62,237.21,203.32,20.4,28.09,2.23,0.234,5.82,1.96,20091103,31.18,2.47,-9.21,-3.13,10.81,3.08,74504
002303,美盈森,造纸,深圳,38.26,9.2,15.31,70.55,33.56,14.89,12.43,0.81,0.062,3.1,1.53,20091103,12.61,0.82,-8.19,-42.55,27.99,7.05,59900
002304,洋河股份,白酒,江苏,18.39,12.49,15.07,460.78,293.19,69.43,7.42,0.49,3.59,24.38,5.4,20091106,344.09,22.83,-16.06,-3.24,73.22,40.22,90749
002305,南国置业,区域地产,湖北,0,17.33,17.34,265.62,253.89,6.38,12.8,0.74,-0.173,2.16,1.19,20091106,4.94,0.28,-50.69,-1508.23,-13.41,-19.24,68091
002307,北新路桥,建筑工程,新疆,164.9,8.92,10.55,357.2,127.92,10.19,11.15,1.06,0.02,2.68,2.52,20091111,5.08,0.48,3.07,1.48,12.86,0.6,81978
002308,威创股份,IT设备,广东,10.97,9.06,9.06,29.17,20.75,0.17,14.45,1.59,0.309,2.85,2.38,20091127,0.67,0.07,-56.7,425.44,44.86,129.21,41571
002309,中利集团,电气设备,江苏,0,6.98,8.72,209.8,146.46,37.22,61.34,7.04,-0.299,9.64,0.66,20091127,14.14,1.62,-34.11,-2100.02,10.08,-6.89,30577
002310,东方园林,建筑工程,北京,0,25.61,26.85,448.74,279.54,12.63,16.47,0.61,-0.07,4.55,1.1,20091127,71.29,2.65,-18.88,78.99,25.41,-10.57,98841
002311,海大集团,饲料,广东,42.24,15.65,15.8,259.04,145.37,70.9,21.84,1.38,0.699,6.22,9.49,20091127,54.88,3.47,22.89,63.82,12.71,4.26,15360
002312,三泰控股,化工原料,四川,46.61,13.24,13.78,68.94,23.41,21.05,27.76,2.01,0.067,2.38,2.62,20091203,-8.41,-0.61,554.8,247.32,20.06,3.77,71118
002313,日海智能,通信设备,深圳,0,3.11,3.74,82.59,68.84,2.89,21.3,5.69,-0.18,8.49,1.9,20091203,6.14,1.64,-21.39,-228.8,15.87,-2.99,22000
002314,南山控股,区域地产,深圳,0,11.37,27.08,495.41,334.82,24.97,26.7,0.99,-0.085,2.97,1.52,20091203,23.68,0.87,-39.34,-248.08,37.08,-15.12,47283
002315,焦点科技,互联网,江苏,62.65,1.66,3.06,31.2,15.63,0.65,10.08,3.3,0.156,6.76,2.89,20091209,2.99,0.98,10.22,-57.12,74.95,9.02,30401
002316,亚联发展,软件服务,深圳,0,2.93,3.93,30.44,15.65,3.12,1.91,0.48,-0.079,1.75,3.53,20091209,0.67,0.17,-20.75,-182.68,13.43,-1.87,31954
002317,众生药业,中成药,广东,30.04,7.13,8.14,55.36,29.91,5.72,14.32,1.76,0.235,5.03,2.81,20091211,16.97,2.08,-39.89,-36.58,62.68,24.41,36281
002318,久立特材,特种钢,浙江,14.55,8.18,8.42,63.55,35.2,13.79,7.67,0.91,0.301,3.83,2.29,20091211,13.86,1.65,3.22,20.2,27.18,11.7,48083
002320,海峡股份,水运,海南,46.3,14.86,14.86,40.18,16.54,21.51,10.41,0.7,0.118,2.56,4.27,20091216,9.72,0.65,-12.38,-2.27,44.53,30.75,46000
002321,华英农业,农业综合,河南,0,5.31,5.34,80.61,35.26,20.77,16.15,3.02,-0.652,4.05,1.03,20091216,-0.27,-0.05,-48.55,-714.81,-13.93,-25.82,57482
002322,理工环科,软件服务,浙江,27.08,3.44,3.97,36.09,12.24,2.64,18.94,4.77,0.29,7.46,1.97,20091218,8.45,2.13,9.18,5.63,67.14,29.71,19238
002324,普利特,塑料,上海,21.69,4.91,8.45,45.12,30.61,8.67,1.8,0.21,0.335,3.11,4.66,20091218,13.98,1.65,21.26,372.81,26.94,14.11,17470
002325,洪涛股份,装修装饰,深圳,126.89,9.44,12.5,122.83,87.49,14.53,9.14,0.73,0.013,2.47,1.33,20091222,7.69,0.62,-4.85,-79.73,19.07,0.89,47978
002326,永太科技,化工原料,浙江,25.27,6.7,8.77,72.14,28.31,19.26,8.74,1,0.241,3.89,3.13,20091222,14.41,1.64,-5.59,48.83,28.47,13.3,94133
002327,富安娜,纺织,深圳,19.49,5.1,8.43,40.67,20.25,9.42,0.84,0.1,0.199,3.95,1.96,20091230,22.68,2.69,-0.41,8.11,53.66,15.22,27747
002328,新朋股份,汽车配件,上海,62.61,5.5,7.62,40.12,17.67,12.43,8.9,1.17,0.044,3.27,1.7,20091230,7.41,0.97,-11.14,-26.82,8.21,2.34,52124
002329,皇氏集团,乳制品,广西,3128.53,5.24,8.38,55.7,25.36,8.45,11.8,1.41,0.001,2.6,2.26,20100106,1.05,0.13,3.09,-94.68,23.37,0.08,59986
002330,得利斯,食品,山东,180.21,5.02,5.02,18.98,7.21,7.78,4.87,0.97,0.019,2.66,2.61,20100106,3.27,0.65,60.39,322.45,7.15,0.54,33067
002331,皖通科技,软件服务,安徽,111.01,3.83,4.12,29.33,19.81,3.55,10.48,2.54,0.052,5.29,2.18,20100106,6.53,1.58,-3.28,-58.97,23.27,3.54,32056
002332,仙琚制药,生物制药,浙江,35.72,9.05,9.16,60.19,30.25,15.7,8.52,0.93,0.224,3.34,4.79,20100112,10.95,1.2,-4.78,18.2,56.26,11.59,40000
002334,英威腾,电气设备,深圳,34.49,6.33,7.53,27.63,18.83,4.33,2.07,0.27,0.08,2.16,2.57,20100113,5.85,0.78,-10.92,658.08,36.42,6.4,66575
002335,科华恒盛,电气设备,福建,39.95,2.32,2.72,74.63,28.1,20.99,19.55,7.2,0.398,10.91,2.92,20100113,5.71,2.1,4.44,20.54,31.51,6.36,24921
002337,赛象科技,化工机械,天津,0,5.88,5.89,15.95,12.48,1.95,4.25,0.72,-0.032,2.02,1.76,20100115,1.05,0.18,-5.78,-16.12,15.2,-11.01,64858
002338,奥普光电,电器仪表,吉林,158.84,2.4,2.4,10.51,7.21,1.86,2.5,1.04,0.086,3.57,7.68,20100115,3.03,1.26,-0.1,2.09,34.43,11.43,38968
002339,积成电子,电气设备,山东,0,4.81,5.12,34.66,26.11,2.4,4.86,0.95,-0.068,3.39,2.1,20100122,7.03,1.37,-6.75,10.72,38.07,-6.17,39091
002340,格林美,小金属,深圳,58.35,41.27,47.84,293.75,152.63,74.81,51.77,1.08,0.05,2.7,1.93,20100122,28.62,0.6,-9.51,-48.26,17.19,3.81,231829
002341,新纶科技,化工原料,深圳,0,9.34,11.52,92.98,25.49,18.69,32.19,2.79,-0.036,4.24,1.16,20100122,4.82,0.42,-26.93,-452.68,21.54,-3.97,73577
002342,巨力索具,机械基件,河北,106.02,8.69,9.6,41.41,24.42,13.82,6.73,0.7,0.016,2.55,1.32,20100126,6.91,0.72,7.04,3.7,18.31,1.5,81407
002343,慈文传媒,影视音像,浙江,0,4.71,4.75,25.8,23.43,0.29,8.52,1.79,-0.013,3.44,2.68,20100126,1.47,0.31,-92.79,-107.31,79.28,-10.41,25501
002344,海宁皮城,商品城,浙江,18.25,12.74,12.83,112,25.54,3.87,16.21,1.26,0.123,5.99,0.75,20100126,43.74,3.41,0.28,-23.31,43.05,20.47,45902
002345,潮宏基,服饰,广东,136.25,8.91,9.05,52.42,31.01,2.16,14.25,1.57,0.015,3.66,1.1,20100128,9.26,1.02,-20.08,-90.24,36.22,0.95,30369
002346,柘中股份,电气设备,上海,1002.29,3.95,4.42,24.44,6.64,2.9,5.21,1.18,0.005,4.4,2.49,20100128,8.73,1.98,67.3,-96.61,22.53,0.7,23022
002347,泰尔股份,机械基件,安徽,0,3.17,4.47,21.15,16.44,2.35,4.91,1.1,-0.011,2.51,1.8,20100128,1.42,0.32,-24.72,-147.4,27.74,-1.59,30742
002348,高乐股份,文教休闲,广东,0,8.44,9.47,14.29,6.77,6.29,0.1,0.01,-0.034,0.98,2.99,20100203,-0.99,-0.1,-43.12,-776.17,21.15,-16.06,37524
002349,精华制药,中成药,江苏,21.51,8.23,8.36,29.61,10.98,7.63,8.68,1.04,0.124,2.34,2.28,20100203,3.14,0.38,-4.66,-19.32,48.26,17.08,43355
002350,北京科锐,电气设备,北京,0,5.37,5.42,34.38,22.09,6.77,6.94,1.28,-0.016,3.31,1.62,20100203,4.61,0.85,-21.78,-179.1,23.01,-1.07,32072
002351,漫步者,IT设备,深圳,70.3,4.57,8.89,21.59,15.88,4.57,4.58,0.52,0.121,2.13,7.98,20100205,4.6,0.52,46.15,77.24,35.59,14.34,114977
002352,顺丰控股,仓储物流,深圳,46.74,44.9,45.56,1020.46,504.29,196.46,179.06,3.93,0.85,10.4,7.42,20100205,223.4,4.9,42.05,21.35,18.65,5.29,53990
002353,杰瑞股份,化工机械,山东,21.72,6.03,9.58,176.13,137.32,16.28,37.21,3.88,0.719,10.6,2.95,20100205,53.8,5.62,28.66,37.78,37.17,20.76,48634
002355,兴民智通,汽车配件,山东,0,5.7,6.21,47.06,27.54,9.15,18.6,3,-0.163,4.38,1.33,20100209,1.7,0.27,-31.88,-579.35,-0.54,-15.47,22897
002357,富临运业,公路,四川,23.21,3.13,3.13,25.85,2.74,5.75,2.08,0.67,0.136,3.9,1.62,20100210,5.47,1.74,-40.87,-42.06,16.48,15.8,19078
002358,森源电气,电气设备,河南,177.63,9.1,9.3,78.61,47.43,26.78,19.35,2.08,0.016,4.89,1.17,20100210,14.51,1.56,-5.82,-79.86,25.23,1.99,60363
002360,同德化工,化工原料,山西,27.77,2.98,3.92,15.79,9.25,3.72,0.3,0.08,0.116,2.94,2.18,20100303,7.01,1.79,6.28,-36.6,39.87,13.85,18200
002361,神剑股份,化工原料,安徽,57.15,6.27,8.38,34.59,20.7,6.46,3.99,0.48,0.043,2.08,2.39,20100303,5.36,0.64,-22.27,-37.46,20.04,4.81,44088
002362,汉王科技,软件服务,北京,77.6,1.79,2.17,13.15,10.01,1.83,9.73,4.48,0.139,4.08,5.28,20100303,-3.27,-1.51,61.49,34.4,51.1,5.37,41531
002363,隆基机械,汽车配件,山东,35.86,4.16,4.16,33.55,21.21,10.31,13.78,3.31,0.089,5.72,1.12,20100305,5.21,1.25,-11.35,-19.58,13.37,4.85,31210
002364,中恒电气,电气设备,浙江,94.69,5.24,5.64,29.69,19.91,1.77,10.05,1.78,0.057,3.77,2.89,20100305,6.69,1.19,7.71,-21.37,33.65,7.96,36279
002365,永安药业,化学制药,湖北,18.83,2.43,2.95,20.04,9.01,9.43,7.03,2.38,0.33,5.72,2.1,20100305,6.55,2.22,-9.85,183.59,33.18,16.15,24110
002366,台海核电,专用机械,四川,0,5,8.67,67.04,35.67,20.45,7.4,0.85,-0.19,2.48,2.04,20100312,9.37,1.08,-16.05,-29.08,-2.6,-80.48,42953
002367,康力电梯,运输设备,江苏,27.96,5.24,7.98,57.95,39.59,11.64,11.82,1.48,0.21,3.52,3.34,20100312,6.11,0.77,3.6,62.38,31.21,9.49,46952
002368,太极股份,软件服务,北京,379.92,5.69,5.78,100.41,71.99,11.06,9.31,1.61,0.038,5.66,5.13,20100312,15.6,2.7,-0.53,2.69,24.05,0.74,25556
002369,卓翼科技,通信设备,深圳,0,5.76,5.77,37.45,16.78,12.67,12.91,2.24,-0.009,3.43,2.3,20100316,1.17,0.2,16.4,-124.14,10.59,-0.35,56701
002370,亚太药业,化学制药,浙江,0,4.63,5.37,21.81,13.99,5.34,13.08,2.44,-0.101,0.7,8.25,20100316,-15.3,-2.85,-55.01,-234.91,47.47,-21.02,43385
002371,北方华创,专用机械,北京,220.5,4.59,4.96,148.02,92.54,19.3,40.48,8.16,0.37,12.14,13.48,20100316,15.51,3.12,31.57,43.18,36.32,8.46,56832
002372,伟星新材,其他建材,浙江,31.15,14.21,15.73,43.79,26.79,11.61,1.75,0.11,0.227,2.2,6.43,20100318,12.09,0.77,-14.28,-19.61,45.04,19.76,45444
002373,千方科技,软件服务,北京,38.21,10.45,15.81,155.94,91,5.63,44.55,2.82,0.32,6.32,3.63,20100318,34.95,2.21,3.57,26.58,30.19,12.76,97088
002374,丽鹏股份,建筑工程,山东,0,8.55,8.77,58.65,23.37,5.99,18.08,2.06,-0.027,2.74,0.96,20100318,-2.94,-0.33,-47.14,-150.12,14.74,-9,32392
002375,亚厦股份,装修装饰,浙江,68.71,13.31,13.4,206.07,169.25,7.8,19.09,1.42,0.091,6.04,2.07,20100323,46.59,3.48,-17.88,-34.67,15.46,3.14,22297
002376,新北洋,IT设备,山东,51.11,6.41,6.66,53.97,26.58,10.3,9.89,1.49,0.099,4.99,2.02,20100323,13.55,2.04,-4.81,-57.95,34.8,7.04,35982
002377,国创高新,房产服务,湖北,42.49,4.86,9.16,65.99,24.86,1.12,36.42,3.97,0.05,5.92,0.72,20100323,8.24,0.9,-23.68,-66.74,13.07,2.76,30081
002378,章源钨业,小金属,江西,0,9.23,9.24,37.11,18.04,12.83,5.77,0.62,-0.067,1.74,3.22,20100331,-0.82,-0.09,-5.74,-106.49,9.15,-7.62,43967
002379,宏创控股,铝,山东,0,9.26,9.26,23.42,10.71,9.92,5.68,0.61,-0.083,1.63,1.89,20100331,-0.11,-0.01,-25.87,-129.26,1.71,-7.04,42732
002380,科远智慧,电气设备,江苏,26.84,1.43,2.4,27.61,18.61,4.44,13.88,5.79,0.286,9.28,1.65,20100331,5.15,2.15,21.25,4.84,42.25,18.38,19364
002381,双箭股份,橡胶,浙江,14.05,3.15,4.12,23.18,16.38,4.47,5.69,1.38,0.355,4.37,2.28,20100402,6.85,1.66,13.32,19.29,32.54,17.96,25425
002382,蓝帆医疗,医疗保健,山东,17.73,7.03,9.64,176.67,64.16,16.86,56.67,5.88,0.645,9.33,2.45,20100402,17.21,1.79,35.45,164.85,53.43,27.2,67635
002383,合众思壮,通信设备,北京,0,5.77,7.44,78.26,42.58,4.9,24.48,3.29,-0.264,3.61,2.77,20100402,-5.72,-0.77,2.74,-495.76,42.17,-28.4,42754
002384,东山精密,元器件,江苏,44.32,12.63,17.1,325.16,173.2,105.13,53.57,3.13,0.32,5.59,4.74,20100409,26,1.52,13.64,27.09,16.31,4.51,91499
002385,大北农,饲料,北京,22.99,28.85,41.95,209.85,80.32,60.34,12.11,0.29,0.22,2.38,4.12,20100409,46.66,1.11,10.43,2556.2,24.22,9.93,220000
002386,天原集团,化工原料,四川,0,7.81,7.81,151.21,58.5,50.99,24.52,3.14,-0.055,6.3,0.9,20100409,14.19,1.82,-24.54,-150.67,6.28,-0.5,42343
002387,维信诺,元器件,广东,102.77,10.68,13.68,380.53,70,80.44,137.52,10.05,0.068,11.02,1.26,20100413,-0.71,-0.05,4.44,-47.3,23.43,7.94,45901
002388,新亚制程,元器件,深圳,60.89,4.83,5.04,24.85,20.67,2.85,4.75,0.94,0.057,2.42,2.89,20100413,2.25,0.45,69.28,18.31,10.98,3.03,32561
002389,航天彩虹,元器件,浙江,359.87,6.19,9.46,79.69,36.01,18.65,47.77,5.05,0.03,6.8,3.19,20100413,5.9,0.62,-4.44,-20.22,22.28,2.75,63988
002390,信邦制药,中成药,贵州,174.19,15.58,16.67,98.74,62.52,21.36,36.24,2.17,0.021,2.87,2.61,20100416,-1.1,-0.07,-17.55,-70.53,19.51,1.32,61415
002391,长青股份,农药化肥,江苏,17.75,4.58,6.6,57.48,31.81,18.59,21.49,3.25,0.24,6.51,1.22,20100416,13.44,2.04,-8.65,-24.29,21.61,9.21,48280
002392,北京利尔,其他建材,北京,16.8,8.32,11.9,58.44,41.23,6.54,9.88,0.83,0.193,3.33,1.95,20100423,17.35,1.46,27.09,15.42,24.92,11.01,72157
002393,力生制药,化学制药,天津,40.96,1.82,1.82,52.38,23.56,10.47,16.92,9.27,0.31,24.53,1.04,20100423,11.15,6.11,-28.21,-36.34,63.95,9.21,17600
002394,联发股份,纺织,江苏,6.73,3.23,3.33,49.37,31.91,14.16,10.23,3.07,0.776,10.85,0.96,20100423,21.25,6.38,-7.79,53.84,20.57,14.89,21367
002395,双象股份,塑料,江苏,131.25,2.68,2.68,13.94,9.47,3.02,3.38,1.26,0.069,3.25,5.57,20100429,2.28,0.85,-11.36,-8.43,10.41,3.14,6140
002396,星网锐捷,通信设备,福建,116.94,5.83,5.83,80.17,60.69,6.74,6.86,1.18,0.118,7.25,3.79,20100623,26.98,4.63,1.74,-56.46,31.9,2.03,49425
002397,梦洁股份,纺织,湖南,45.44,4.83,7.58,35.26,19.59,10.84,6.95,0.92,0.06,2.4,2.29,20100429,2.95,0.39,-22.91,-44.95,41.43,5.16,47224
002398,垒知集团,其他建材,福建,21.11,5.56,6.92,46.28,32.34,3.98,2.34,0.34,0.253,4.31,2.47,20100506,19.7,2.85,1.96,-15.14,25.87,11.58,19776
002399,海普瑞,化学制药,深圳,28.75,12.47,14.67,165.85,69.03,20.3,26.42,1.8,0.47,6.22,3.66,20100506,32.36,2.21,24.91,6.34,42.12,21.85,26595
002400,省广集团,广告包装,广东,151.08,16.71,17.43,79.61,43.22,6.7,14.05,0.81,0.027,3.1,2.64,20100506,20.05,1.15,-3.31,-54.92,9.72,0.92,266218
002401,中远海科,软件服务,上海,17.61,3.02,3.09,32.11,28.82,0.92,0.75,0.24,0.43,3.47,4.25,20100506,6.54,2.11,12.17,161.34,22.07,22.15,26028
002402,和而泰,元器件,深圳,44.5,7.98,9.14,52.38,32.27,6.34,7.25,0.79,0.184,2.84,5.75,20100511,8.75,0.96,5.1,-1.02,23.44,9.19,97256
